      8 Project,Type,FileName,FileExt,Parent Directory,Relative Path,Voc URI,Age
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-4-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-3A-1K-4-W.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-4-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-3A-1K-4-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-4-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-3A-1K-4-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-4-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-3A-1K-4-W.csv,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-3-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-3A-1K-3-W.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-3-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-3A-1K-3-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-3-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-3A-1K-3-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-3-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-3A-1K-3-W.csv,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-2-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-3A-1K-2-W.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-2-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-3A-1K-2-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-2-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-3A-1K-2-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-2-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-3A-1K-2-W.csv,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-1-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-3A-1K-1-W.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-1-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-3A-1K-1-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-1-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-3A-1K-1-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-3A-1K-1-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-3A-1K-1-W.csv,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-7-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-2A-1K-7-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-7-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-2A-1K-7-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-7-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-2A-1K-7-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-7-W_darker.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-2A-1K-7-W_darker.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-7-W_darker.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-2A-1K-7-W_darker.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-7-W_darker.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-2A-1K-7-W_darker.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-7-W_darker.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-2A-1K-7-W_darker.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-7-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-2A-1K-7-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-6-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-2A-1K-6-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-6-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-2A-1K-6-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-6-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-2A-1K-6-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-6-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-2A-1K-6-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-5-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-2A-1K-5-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-5-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-2A-1K-5-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-5-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-2A-1K-5-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-5-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-2A-1K-5-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-4-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-2A-1K-4-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-4-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-2A-1K-4-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-4-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-2A-1K-4-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-4-W_darker.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-2A-1K-4-W_darker.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-4-W_darker.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-2A-1K-4-W_darker.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-4-W_darker.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-2A-1K-4-W_darker.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-4-W_darker.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-2A-1K-4-W_darker.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-4-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-2A-1K-4-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-3-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-2A-1K-3-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-3-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-2A-1K-3-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-3-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-2A-1K-3-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-3-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-2A-1K-3-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-2-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-2A-1K-2-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-2-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-2A-1K-2-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-2-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-2A-1K-2-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-2-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-2A-1K-2-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-1-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-2A-1K-1-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-1-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-2A-1K-1-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-1-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-2A-1K-1-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-2A-1K-1-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-2A-1K-1-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-8-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-1A-1K-8-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-8-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-1A-1K-8-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-8-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-1A-1K-8-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-8-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-1A-1K-8-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-7-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-1A-1K-7-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-7-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-1A-1K-7-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-7-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-1A-1K-7-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-7-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-1A-1K-7-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-6-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-1A-1K-6-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-6-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-1A-1K-6-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-6-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-1A-1K-6-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-6-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-1A-1K-6-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-5-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-1A-1K-5-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-5-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-1A-1K-5-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-5-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-1A-1K-5-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-5-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-1A-1K-5-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-4-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-1A-1K-4-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-4-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-1A-1K-4-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-4-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-1A-1K-4-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-4-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-1A-1K-4-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-3-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-1A-1K-3-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-3-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-1A-1K-3-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-3-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-1A-1K-3-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-3-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-1A-1K-3-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-2-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-1A-1K-2-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-2-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-1A-1K-2-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-2-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-1A-1K-2-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-2-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-1A-1K-2-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-1-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-1A-1K-1-W.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-1-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-1A-1K-1-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-1-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-1A-1K-1-W.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-1-W_darker.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-1A-1K-1-W_darker.tif,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-1-W_darker.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-1A-1K-1-W_darker.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-1-W_darker.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-1A-1K-1-W_darker.jpg,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-1-W_darker.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-1A-1K-1-W_darker.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-1A-1K-1-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-1A-1K-1-W.csv,,5.30
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-6-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-11A-1K-6-W.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-6-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-11A-1K-6-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-6-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-11A-1K-6-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-6-W-darker.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-11A-1K-6-W-darker.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-6-W-darker.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-11A-1K-6-W-darker.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-6-W-darker.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-11A-1K-6-W-darker.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-6-W-darker.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-11A-1K-6-W-darker.csv,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-6-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-11A-1K-6-W.csv,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-5-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-11A-1K-5-W.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-5-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-11A-1K-5-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-5-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-11A-1K-5-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-5-W-darker.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-11A-1K-5-W-darker.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-5-W-darker.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-11A-1K-5-W-darker.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-5-W-darker.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-11A-1K-5-W-darker.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-5-W-darker.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-11A-1K-5-W-darker.csv,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-5-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-11A-1K-5-W.csv,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-4-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-11A-1K-4-W.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-4-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-11A-1K-4-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-4-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-11A-1K-4-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-4-W-darker.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-11A-1K-4-W-darker.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-4-W-darker.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-11A-1K-4-W-darker.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-4-W-darker.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-11A-1K-4-W-darker.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-4-W-darker.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-11A-1K-4-W-darker.csv,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-4-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-11A-1K-4-W.csv,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-3-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-11A-1K-3-W.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-3-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-11A-1K-3-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-3-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-11A-1K-3-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-3-W-darker.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-11A-1K-3-W-darker.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-3-W-darker.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-11A-1K-3-W-darker.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-3-W-darker.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-11A-1K-3-W-darker.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-3-W-darker.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-11A-1K-3-W-darker.csv,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-3-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-11A-1K-3-W.csv,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-2-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-11A-1K-2-W.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-2-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-11A-1K-2-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-2-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-11A-1K-2-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-2-W.csv,.csv,NAPALM (Walker)/images/rgb/,NAPALM (Walker)/images/rgb/NAPALM-WALK13-11A-1K-2-W.csv,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-1-W.tif,.tif,NAPALM (Walker)/images/tiff/,NAPALM (Walker)/images/tiff/NAPALM-WALK13-11A-1K-1-W.tif,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-1-W.jpg,.jpg,NAPALM (Walker)/images/,NAPALM (Walker)/images/NAPALM-WALK13-11A-1K-1-W.jpg,,5.29
      1 NAPALM (Walker),Exclude,NAPALM-WALK13-11A-1K-1-W.jpg,.jpg,NAPALM (Walker)/ICD/,NAPALM (Walker)/ICD/NAPALM-WALK13-11A-1K-1-W.jpg,,5.29
